age,sex,income,sib_num,sib_order,family_conflict,family_mental_health,peer_victimization,school_safety,neighborhood_safety,adi,structural_stigma
10.416666666666666,M,4.75,1,2,0.5,0,13,22,3.6666666666666665,53,-1.1650348
10.166666666666666,F,8.25,1,1,4.5,1,12.5,22,4,51,-0.7891287
10.416666666666666,F,10,3,4,3.25,0,12,18.5,3.6666666666666665,18,1.0425177
10.166666666666666,F,9.5,0,1,3.25,0,23,16.25,4.333333333333333,9,-0.12828442
9.333333333333334,M,9,2,1,2.5,0,10,19.75,5,40,1.0425177
9.25,F,9,2,2,2.6666666666666665,0,13,18.666666666666668,5,15,1.0425177
9.5,M,5.5,1,2,4.5,0,13.5,18.25,2,85,1.0961658
9,F,5.5,5,2,2,0,9,20.75,4.666666666666667,34,-1.3974755
9.5,M,10,0,1,1.75,0,18,17.25,4.333333333333333,16,-0.7891287
9.166666666666666,M,6.5,2,3,3,0,10,20,4.666666666666667,42,-0.8287912
9.666666666666666,F,1.3333333333333333,4,4,2.75,0,11.5,18,1.6666666666666667,97,0.413664
10.75,F,8,2,2,0.75,0,10,22.75,3.6666666666666665,68,-0.3676427
9.25,F,8.75,2,1,1.25,0,9.5,22.75,5,27,1.0425177
9,F,5.25,1,2,1,0,9.5,19,4.333333333333333,86,-0.12828442
10.416666666666666,F,9,2,1,2.75,0,16,17.25,3,20,1.0425177
9.5,F,9.666666666666666,1,1,1,0,23,18,4,6,-1.3974755
10.083333333333334,F,8,1,1,2.25,0,14.5,19.5,4,34,0.3220071
9.583333333333334,M,6,2,1,1,0,9.5,20,4.666666666666667,47,1.0425177
10,M,10,0,1,3.25,0,12,18.5,4,40,-1.2795755
9.333333333333334,M,8.25,0,1,1.75,1,11,22,3,76,-0.6193691
9,F,10,0,1,0.25,0,12.5,20.75,4.666666666666667,33,0.18910469
9.5,M,6,0,1,0.5,0,10.5,20,3.6666666666666665,76,0.413664
10.083333333333334,M,10,0,1,0.25,0,9.5,20.75,4.666666666666667,1,-1.3974755
9.166666666666666,M,5.25,1,1,2.5,0,13.5,19.75,4.666666666666667,16,-0.8287912
9.916666666666666,M,10,1,2,1.25,0,11,19.25,3.6666666666666665,4,-1.3974755
9.75,M,5.666666666666667,0,1,3.5,0,9.5,18.25,3,76,-0.6193691
10.333333333333334,F,8.5,1,1,2.75,0,11,19,4,37,-0.3676427
9.916666666666666,F,3,1,1,2.75,0,10,20,3.6666666666666665,35,-0.12828442
10.25,F,8.333333333333334,2,2,6.75,0,11.5,21.75,4.666666666666667,22,0.413664
10.416666666666666,M,6.5,0,1,0.25,1,16.5,14.5,3,30,1.0517093
9.166666666666666,F,10,1,1,2,0,19.5,19.5,5,1,-1.3974755
10.166666666666666,M,9.75,1,2,0.25,0,10.5,20.75,4.333333333333333,30,-1.1650348
9.333333333333334,F,3.25,1,1,3,0,15.5,16,1.6666666666666667,99,-0.03226128
9.583333333333334,F,9,1,2,0.25,0,10.5,21.25,5,23,-1.1650348
9,M,7.5,1,1,1.5,1,14,19.25,4.666666666666667,53,1.0961658
10.5,F,3.5,0,1,3.3333333333333335,1,11,18,1.6666666666666667,100,1.0961658
10.916666666666666,M,8,1,2,2.75,0,26,17.5,2,11,-0.12828442
10.75,M,10,1,1,2.5,0,23,19.75,4.666666666666667,21,1.0425177
9.416666666666666,F,10,1,1,1.25,0,12,20.5,3.6666666666666665,19,-0.7891287
9.083333333333334,F,8.666666666666666,2,2,1.75,0,9.5,21.5,4.333333333333333,42,-0.8287912
10.583333333333334,M,8.75,2,1,2,0,9.5,19.5,4,2,-0.6193691
10.5,M,4,2,3,2.5,0,10.5,19,3.6666666666666665,100,1.0961658
10.416666666666666,M,7.5,1,1,0.75,0,11,20.25,3.6666666666666665,28,1.0425177
10.5,F,6,1,1,2.25,0,10.5,21.75,4.333333333333333,83,0.413664
9.75,F,10,1,1,2.75,0,13,21.75,5,7,-0.7891287
10.5,M,9,2,1,8,1,19,14.75,4,34,1.0961658
10.333333333333334,F,2,2,2,1.5,0,9.5,19.25,4.333333333333333,75,1.0961658
9.75,F,8.25,1,1,4.5,0,13,20,3.6666666666666665,28,-1.3974755
10.583333333333334,F,6,2,2,3.75,0,12,21,2.6666666666666665,98,0.413664
10.75,F,5.75,0,1,1.25,0,11,20.5,4,97,1.0961658
9.583333333333334,F,10,2,3,0,0,13.5,19.75,4,4,0.413664
10.5,M,9,3,1,1,0,17.5,17.5,5,17,1.0517093
10.416666666666666,M,6.25,1,1,1.5,0,11.5,21.75,4.333333333333333,29,-1.1650348
10.916666666666666,F,10,2,1,1.75,0,13,21.5,5,11,0.3220071
9.5,M,2,1,1,3,0,18,17.5,2.6666666666666665,69,-0.12828442
10.416666666666666,M,4,0,1,3,0,13.5,18.5,3.6666666666666665,57,0.413664
9.916666666666666,F,8.5,0,1,0.25,0,11,20.5,3,4,-1.3974755
9.25,F,1,2,2,0.25,0,11,21.75,4,45,-0.8287912
9.166666666666666,M,4.25,0,1,4.75,0,10,19.75,3,45,-1.3974755
10.916666666666666,M,8.333333333333334,2,3,3.25,0,10.5,21.5,5,74,-0.12828442
10.75,F,5.75,5,3,4.5,0,12.5,20,2.6666666666666665,90,-1.2795755
9,M,5.25,1,1,4.75,0,10,19,2.3333333333333335,83,1.0961658
9.916666666666666,F,9.75,1,2,4.25,0,16.5,18.25,3,28,-0.12828442
9.583333333333334,M,5,0,1,1.25,1,10.5,18.75,4,57,-0.7891287
10.25,M,2,10,7,3.5,0,11,22,3,97,-0.12828442
9.666666666666666,M,9,0,1,1.75,0,9,21.75,3.6666666666666665,29,-0.16266835
9.333333333333334,F,9.25,1,2,0.5,0,14,21,3.3333333333333335,46,-0.12828442
9.916666666666666,F,6,2,2,4.25,0,14,21,4,58,0.18910469
9.083333333333334,F,9,2,1,2.5,0,11.5,20.5,4.666666666666667,34,-1.2795755
9.333333333333334,M,9,2,1,0.75,0,16.5,20.25,5,27,-1.3974755
10.583333333333334,M,8.75,1,1,0.5,0,12.5,19,3.3333333333333335,21,1.0425177
9.916666666666666,F,9,1,1,2.5,0,16.5,16,4,20,-1.3770518
9.083333333333334,F,9,1,2,0.5,0,10,21.5,4,13,-1.3770518
10,M,9,3,1,3.75,0,9,21.5,3.6666666666666665,23,1.0425177
9.5,M,2,1,2,1,0,9,19.75,3.6666666666666665,11,-1.3974755
9.5,M,8.75,2,2,0.5,0,9,22,4,29,-1.3974755
10.5,F,9,1,1,1.25,0,10,21,4.666666666666667,21,-0.3676427
10.583333333333334,M,1.25,0,1,1.75,0,10,17.5,3,100,-0.12828442
10.333333333333334,M,8,1,1,1.5,0,10.5,20,4.333333333333333,47,-0.12828442
10.5,M,9,3,3,2,0,9,17.75,4.666666666666667,9,-0.8287912
9.916666666666666,M,9.5,1,1,0,0,9.5,20.75,5,23,-0.6193691
9.75,M,9,2,2,2,0,10,21,4.666666666666667,2,-1.3974755
9.666666666666666,F,7,1,2,3,0,19,18.75,3.6666666666666665,66,1.0961658
9.916666666666666,M,9.25,2,2,2,0,10,19.5,4.666666666666667,37,-0.3676427
10.5,F,8,1,2,2.5,0,13,19,4.666666666666667,41,-0.03226128
10.916666666666666,M,8.75,2,1,1.75,0,9,19.75,5,17,-0.3676427
10.333333333333334,F,9,2,2,0.5,0,9,19,4,30,-1.3974755
10.333333333333334,M,10,1,1,2,0,11,22.25,4.333333333333333,22,-0.3676427
9.916666666666666,F,3.6666666666666665,0,1,2.75,0,12,19.75,3.6666666666666665,96,-0.03226128
9.083333333333334,M,7.666666666666667,1,2,2.75,0,10,20.25,2.3333333333333335,35,1.0961658
9.5,F,1,0,1,1.5,0,9.5,20.75,2.3333333333333335,46,-0.6193691
9.833333333333334,F,9,1,1,1.75,0,9.5,22.75,4.333333333333333,8,-1.1650348
10,F,8,0,1,0.75,0,18,18.75,4.666666666666667,16,-0.8287912
10.583333333333334,M,7.5,3,1,1.5,0,12,20.25,4.333333333333333,39,1.0425177
9.583333333333334,M,9,1,2,5,0,12,22.5,4.666666666666667,40,1.0517093
9.25,M,9,1,1,0,0,11,21.5,4.333333333333333,31,-1.3770518
10.75,M,9,1,1,1.5,0,9.5,22.5,4.333333333333333,48,-0.12828442
9.25,M,9,3,2,1.25,0,11,20.5,5,28,-1.1650348
10.416666666666666,F,7,1,2,1,0,9.5,21.5,4.333333333333333,13,-1.3974755
10.583333333333334,F,8.75,1,1,0.25,0,20,18.5,4.666666666666667,14,1.0517093
10.833333333333334,F,1.3333333333333333,0,1,1.25,0,10,20,3,20,-1.3974755
9,F,7.75,3,2,1.5,0,12,22,3,57,-1.1650348
9.583333333333334,F,8.5,2,2,3.75,0,20.5,19,3.3333333333333335,37,-0.7891287
9,M,10,1,2,2,0,9,20.25,4.333333333333333,4,-1.3974755
9.833333333333334,F,8.75,1,2,3,0,11,22.5,5,24,-1.3770518
10.5,M,5.75,1,1,2.75,0,9,16.75,3.3333333333333335,34,1.0961658
9.333333333333334,M,7.25,0,1,1.5,0,18.5,19.25,4.333333333333333,55,1.0961658
10.666666666666666,M,9,0,1,1.25,0,13,17.25,4.333333333333333,19,1.0517093
9,M,9,0,1,1.75,0,9,16,2.6666666666666665,56,-0.6193691
9.916666666666666,M,6,3,4,1.25,0,9.5,22,4.666666666666667,3,0.3220071
10.75,M,9.75,1,1,1.5,0,10,16.25,4.666666666666667,14,-1.3974755
9.916666666666666,M,8.75,1,1,0.25,0,13.5,19.75,4,48,-0.3676427
9,M,9,3,3,4.25,0,11,20.5,4.666666666666667,18,1.0425177
10.916666666666666,F,9,1,1,1,0,10.5,19.5,4,78,0.18910469
10.25,M,1,0,1,2.25,0,11,20.5,4.666666666666667,74,-0.03226128
10.833333333333334,M,9,3,2,0.75,0,9,21.5,5,4,-0.6193691
10.416666666666666,F,7.5,2,2,0.75,0,11.5,21,4.666666666666667,10,-1.3974755
9.416666666666666,M,10,2,2,0.5,0,11,20.5,5,16,-0.16266835
10.75,F,9,1,2,0.5,0,10,20.5,3,99,0.413664
10.75,F,9,1,1,0.75,0,14.5,20.75,4,27,0.3220071
10.833333333333334,M,8,2,1,0.25,0,10,21.25,5,68,-0.3676427
9.5,F,8,0,1,1.5,0,12.5,20.25,5,34,-1.3770518
8.916666666666666,M,8.75,2,3,0.75,0,22.5,21.75,4,29,0.18910469
10.583333333333334,F,6,1,2,1.25,0,10.5,16.25,4.666666666666667,42,-0.12828442
10.25,M,8.25,3,1,2.5,0,14,18.25,4.333333333333333,31,1.0425177
10.25,F,10,0,1,0,0,15.5,21,4.333333333333333,7,-1.3974755
9,F,6.5,0,1,0.75,0,11.5,18.75,3.3333333333333335,98,-1.2795755
8.916666666666666,F,6.666666666666667,1,2,1.5,0,13.5,19,5,73,1.0961658
9.166666666666666,M,6.5,0,1,1.5,0,14.5,21.25,5,76,-0.12828442
9.416666666666666,F,9,2,2,1.5,0,10.5,21,4,6,-1.3974755
9.75,F,10,1,2,0,0,9,20.75,5,4,-1.3974755
10.833333333333334,F,8,1,1,1.5,0,18.5,19,5,72,-0.7891287
9.5,M,5.5,0,1,0.5,0,10,22,5,70,-0.12828442
9.333333333333334,F,5.25,1,1,1.75,0,15.5,21.5,3.6666666666666665,79,0.413664
10.416666666666666,M,6,3,2,2.75,0,13.5,21.25,2.3333333333333335,44,1.0961658
8.916666666666666,M,9,1,1,0.75,0,9.5,20.75,5,39,1.0961658
10.083333333333334,F,8,1,1,1.75,0,16,19.25,4.333333333333333,76,-0.12828442
9.166666666666666,M,6.75,4,2,2.75,0,9,19.5,3.3333333333333335,44,1.0961658
9.5,F,9,1,1,0.75,0,9,21.75,5,23,-0.7891287
9,F,10,1,2,2,0,17.5,13.25,3.6666666666666665,46,0.18910469
10.25,M,6.75,0,1,0.25,0,9.5,20.75,5,73,0.18910469
9.583333333333334,M,10,3,4,0.25,0,9,22.75,5,1,-1.3974755
10.083333333333334,M,6,1,1,1.5,0,13.5,15.5,4,99,-0.03226128
9.166666666666666,F,9.5,1,2,0.25,0,13,21.25,4.666666666666667,20,-1.1650348
10.75,F,1.75,0,1,2.5,0,10,20.5,2.6666666666666665,15,-1.3974755
10.416666666666666,M,9,2,1,0.5,0,13.5,20.5,5,15,-0.6193691
9.583333333333334,M,9,1,2,2,0,12,18.75,5,39,0.18910469
10.666666666666666,M,8.75,1,1,2.75,0,9.5,18.75,3.3333333333333335,35,-1.3974755
9,M,1.5,0,1,2,0,14,17,2.3333333333333335,100,-0.03226128
10.416666666666666,F,7.75,1,2,0.25,0,10,22.5,4.666666666666667,91,1.0961658
9.333333333333334,F,3,5,5,1,0,13,20,5,78,0.3220071
9.583333333333334,F,9.25,1,1,0.5,0,9,19.75,4,22,-1.3770518
9.083333333333334,M,6,1,2,3,0,9,19.5,3.3333333333333335,62,-0.6193691
10.416666666666666,M,6.75,0,1,4,0,18.5,17.75,3.3333333333333335,83,0.413664
11,F,3.6666666666666665,0,1,5,0,9,19.333333333333332,3,91,-1.2795755
9.416666666666666,M,6.75,3,4,1,0,9,20,4,82,0.413664
9.75,F,8.75,1,2,4.5,0,16,20,5,28,-0.8287912
9.916666666666666,M,1.25,1,1,5.25,1,19.5,19.75,4.666666666666667,49,1.0961658
10.583333333333334,F,8,1,2,3.25,0,19.5,18,4.333333333333333,35,1.0425177
9.166666666666666,M,9.25,1,1,0.5,0,11.5,20.5,3.3333333333333335,14,-0.7891287
10.75,M,7.5,3,1,3,0,10.5,20.75,4.666666666666667,18,-1.3974755
9.25,M,9,1,1,1.5,0,12.5,20.75,4,8,-1.3974755
9.166666666666666,M,2.5,0,1,0.75,0,12,22,2.3333333333333335,45,-0.12828442
9.5,M,7.75,5,5,1.75,0,9.5,22.25,4.666666666666667,39,1.0425177
9.75,M,9.25,2,2,2,0,9,19.75,4.333333333333333,5,-1.3974755
10,M,9.75,1,2,2.5,0,20.5,15,3.6666666666666665,18,-1.3974755
11,F,9,1,1,2,0,9.5,23.25,4.333333333333333,8,1.0425177
9.666666666666666,M,9.25,1,2,1,0,10.5,19.5,5,14,1.0517093
10.833333333333334,M,7.25,1,1,4,0,9,17.75,4.666666666666667,66,0.3220071
9.25,M,7.75,1,2,4.25,1,13,16.75,3,80,0.18910469
10.583333333333334,F,3.5,0,1,3.25,0,16.5,18.5,3.3333333333333335,90,0.413664
10.666666666666666,F,9.5,1,2,2.5,0,12.5,18.5,4,37,-0.6193691
10.583333333333334,M,10,2,3,5.75,0,9,22.25,4.333333333333333,1,-1.3974755
9.333333333333334,M,8.75,0,1,2.25,0,25,20.5,4.333333333333333,63,1.0961658
9.083333333333334,F,9,1,1,0.5,0,9,21.25,4.666666666666667,38,1.0517093
10.166666666666666,F,8.75,1,1,1,0,16.5,21.25,4,52,-0.3676427
10.916666666666666,F,9,1,1,1.25,0,12,17.25,4.333333333333333,73,-0.12828442
10.916666666666666,M,9,2,2,0.75,0,13,19,4.666666666666667,14,-1.1650348
10.333333333333334,F,5.666666666666667,1,1,1.25,0,23,20.5,4.333333333333333,52,1.0961658
9.416666666666666,F,7.25,1,1,3.25,0,12,23.25,4,96,0.413664
10.25,M,9,2,2,1.25,0,9,17.75,5,42,0.413664
9,F,7.75,1,1,3.75,0,14.5,16.25,3,18,-1.3974755
10.333333333333334,M,8.75,6,3,6.5,0,12.5,19.25,4.333333333333333,34,1.0425177
10.333333333333334,F,6.75,1,1,0.25,0,11,21.75,4,29,-1.3974755
10.083333333333334,M,8.75,6,2,4.5,0,14.5,17.5,3.3333333333333335,38,-0.3676427
9.416666666666666,M,5.25,1,1,4.75,0,15,21,4.666666666666667,100,0.413664
9.75,M,6.5,1,1,0.75,0,11,18.75,4.666666666666667,87,0.413664
10.416666666666666,M,7,2,2,1,0,10.5,17.75,4.333333333333333,33,0.413664
9.166666666666666,M,1,3,3,2.75,0,9,18,3,95,0.3220071
10.75,F,10,1,2,2.5,0,13,20,4.666666666666667,3,-0.7891287
9,F,10,1,1,1.25,0,9,21.25,5,9,-1.1650348
9.5,F,6,0,1,0.25,0,9,20.75,3.6666666666666665,54,-1.2795755
10.666666666666666,F,9,1,1,1,0,17.5,19.75,4.333333333333333,38,-0.12828442
10.916666666666666,M,9,1,1,2.75,0,9,23.25,4.666666666666667,33,-0.7891287
10.666666666666666,F,7,1,1,3.75,0,12.5,21.75,2.6666666666666665,88,0.413664
10.833333333333334,F,8.5,3,2,3.25,0,11,20,4,7,-1.3974755
9.583333333333334,M,9.75,2,2,3,0,12,21.25,5,13,-0.8287912
9.916666666666666,F,9,3,1,2,0,10.5,21.5,4.666666666666667,28,0.413664
10.083333333333334,M,1.25,2,2,2,0,9.5,21.75,3,19,-1.3974755
10.916666666666666,M,9,1,2,2,0,13,18,4,4,-1.3974755
10.166666666666666,F,4,0,1,2,0,12,17.75,3,64,0.3220071
9.5,M,6.5,1,1,1.75,0,9,17.75,2.6666666666666665,94,-0.6193691
10.75,F,9,1,1,1.25,1,9.5,19.75,4.333333333333333,30,-0.3676427
10,M,9.75,1,1,1,0,12,19,4,24,0.18910469
9.166666666666666,F,7,4,2,1.75,0,9.5,21,4.666666666666667,23,1.0425177
9.583333333333334,M,7.5,1,1,0,0,10.5,19.5,3.3333333333333335,34,-1.1650348
9.416666666666666,M,9,1,1,4,0,23.5,17.25,3.3333333333333335,31,-0.7891287
9.75,M,8.75,3,2,1,0,9,19.75,4,15,-1.3974755
10.583333333333334,M,9.5,2,1,0.5,0,12.5,18.5,4.666666666666667,32,0.413664
9.75,F,7.25,0,1,0.5,0,14,21,5,77,-0.12828442
10.166666666666666,M,9,2,2,3.5,0,11,18.25,5,15,0.18910469
9.083333333333334,F,8.25,1,2,3,0,19,15.75,4,41,1.0961658
10.666666666666666,M,10,1,2,0,0,18.5,17.75,5,22,-0.16266835
9.916666666666666,M,9.75,1,1,0.75,0,10,19.75,4.333333333333333,12,-0.3676427
10.166666666666666,M,4,0,1,2.5,0,11,17,3.3333333333333335,100,-0.03226128
10.916666666666666,M,9.5,1,2,2.25,0,15,19,4,15,1.0517093
10.666666666666666,F,8,0,1,2.5,0,11,21,3,36,-1.3974755
9.583333333333334,M,8,3,3,4.5,0,9,21,5,28,1.0425177
10.833333333333334,M,5.333333333333333,1,1,1,0,11.5,17.5,4.333333333333333,79,1.0425177
10,F,8.75,3,3,3.75,1,11.5,19.25,4.333333333333333,39,-1.1650348
10.833333333333334,M,10,2,1,3.5,0,11,22,5,7,-0.8287912
9.333333333333334,M,7.25,5,3,5.25,0,10,20,2.3333333333333335,99,-0.03226128
10.666666666666666,M,8.5,0,1,1.75,0,15.5,18.5,3,90,1.0961658
9.333333333333334,M,9,0,1,0.75,0,10.5,19.75,4.666666666666667,35,-1.1650348
10.583333333333334,F,5.5,2,2,2.5,0,9.5,19.25,4,83,0.3220071
9.416666666666666,F,2,3,3,4.75,0,9,20,3.3333333333333335,91,0.413664
9.666666666666666,F,9,1,1,0.25,0,11,20,4,16,-1.3974755
10.5,F,8.25,0,1,2,0,13,22,5,26,-1.3770518
9.666666666666666,M,8.75,0,1,0.25,0,16,19.25,5,63,1.0961658
10.75,F,8.75,1,2,1.25,0,19,18.75,4.333333333333333,31,1.0961658
10.416666666666666,F,6.333333333333333,1,2,1.5,0,15,19,3.6666666666666665,91,0.413664
9.5,F,4,1,2,1,0,9,18.5,3.3333333333333335,96,-0.12828442
9.916666666666666,F,3.75,3,4,1.5,0,10.5,22.75,3.3333333333333335,13,-1.3974755
10.5,M,5,2,2,1,0,9,19.666666666666668,3,52,-0.3676427
10.666666666666666,M,10,1,1,2.25,0,11,21.75,4.333333333333333,3,-1.3974755
9.583333333333334,M,10,1,1,1,0,9,14.25,3.3333333333333335,7,-1.3974755
9,F,5.666666666666667,1,2,3,0,11,20.25,2.3333333333333335,91,-0.03226128
10.5,F,10,2,1,2.5,0,9,18.25,5,27,-1.3770518
9,F,9,1,1,1.75,0,9,19.25,2.3333333333333335,12,-1.3974755
9.5,M,9,1,2,2.75,0,11.5,21.5,4,37,1.0961658
10.583333333333334,F,8,2,1,0.5,0,13.5,21.75,5,42,1.0425177
10.916666666666666,F,6,1,1,1,0,10.5,21.5,5,79,0.413664
9.583333333333334,M,8.25,3,3,3.5,0,11.5,21,5,14,-0.7891287
9.083333333333334,F,1.6666666666666667,0,1,0.75,0,10,20.5,4.666666666666667,76,-0.12828442
9.833333333333334,M,9,2,1,1.75,0,10,20.25,5,60,0.413664
10.5,F,8.25,3,2,1.75,0,17,22,4,37,1.0517093
9.833333333333334,M,10,5,5,1.25,0,13,20.25,4.666666666666667,17,0.413664
9.25,M,6.25,1,1,2.25,0,12.5,15.75,3.3333333333333335,8,-1.3974755
9.5,M,10,0,1,4,0,16.5,17.25,4,21,1.0425177
10.5,F,8.5,2,2,0.5,0,17.5,18.25,4.333333333333333,4,-1.3974755
10.916666666666666,M,9.25,1,1,1,0,10.5,18.5,4.666666666666667,4,-1.3974755
10.833333333333334,F,8,2,1,1.75,0,14,20.75,4.333333333333333,37,-0.16266835
11,M,7.75,1,1,0.5,0,16,17,3,22,-1.1650348
9.083333333333334,M,4,3,3,2.25,0,9,19.5,3.6666666666666665,13,-1.3974755
9.666666666666666,F,8,1,1,1.25,0,23,20.25,4,37,1.0961658
10.416666666666666,M,6.666666666666667,2,3,2.75,0,12,19,3,27,-1.3974755
10.833333333333334,M,8,2,2,7.25,0,12,15.25,4.666666666666667,31,0.3220071
9.583333333333334,F,6.5,1,2,4,0,19,19.5,4,72,-0.12828442
9.75,M,9,2,3,2.5,1,10.5,20.25,4,11,-1.3974755
9.083333333333334,M,5,0,1,0.5,0,9,20,5,66,1.0961658
9.166666666666666,F,8,0,1,2.25,0,16,16.25,2,91,-0.12828442
10.166666666666666,M,6,3,2,3,0,9,20.75,5,32,1.0425177
9,F,2.3333333333333335,2,1,2.25,0,9,21.5,3,99,-0.6193691
9.583333333333334,F,8.75,1,1,3.25,0,19.5,18,4,84,0.413664
9,F,4.5,2,3,0.75,0,10.5,20,3.6666666666666665,100,1.0961658
9.5,F,9,1,1,0.5,0,9.5,22.5,4.666666666666667,18,0.3220071
9.083333333333334,F,9.25,2,2,1,0,15,19.25,4,7,-1.3974755
10.916666666666666,M,9,0,1,0.5,0,11,21.75,4.666666666666667,35,-0.3676427
9.916666666666666,F,7.5,1,2,1.5,0,17.5,22.25,3.3333333333333335,49,-0.12828442
9.583333333333334,M,7.5,2,1,2,0,12.5,20.75,5,43,1.0425177
10.5,M,6,2,2,4.5,0,17.5,21.5,4,80,1.0961658
9,F,7.25,3,3,2.5,0,20.5,18.25,4,81,-0.16266835
9,M,10,2,3,1.5,0,9,21,5,19,1.0961658
9,M,4,1,1,2.25,0,9,18.25,3.3333333333333335,99,0.18910469
9.5,F,1,1,1,3,0,13,20.75,2,94,-0.6193691
10,F,7.5,1,2,1,0,10,19,3.6666666666666665,83,-0.12828442
9.916666666666666,F,9,0,1,0.5,0,12,22,5,25,-1.3770518
9.75,F,9,2,1,0.75,1,10.5,20.75,3.3333333333333335,23,0.413664
10.166666666666666,M,10,1,1,0.5,0,13,18.5,4.333333333333333,2,1.0425177
9.833333333333334,F,7.75,0,1,1.25,0,16,18.25,4,58,0.413664
10.666666666666666,F,7.25,1,2,0.25,0,9.5,21.5,4.666666666666667,30,-0.12828442
9.583333333333334,F,8.75,1,1,0.5,0,11.5,19.25,4.333333333333333,33,-0.7891287
10.25,M,9,1,2,4.5,0,11.5,18,5,31,1.0517093
10.333333333333334,M,10,1,2,2.25,0,12,18.75,4.333333333333333,11,-0.8287912
10.5,F,10,1,1,0.25,0,9,20.25,4,11,-0.3676427
9.25,F,9,1,1,3,0,15,19,5,31,-0.16266835
9.416666666666666,M,2.25,0,1,1.75,1,9.5,18.5,3.3333333333333335,24,-1.1650348
10.333333333333334,M,7.25,1,1,1.5,0,15.5,14.75,3,9,-0.16266835
10.083333333333334,M,9.75,3,4,3.75,0,12,22,5,39,0.18910469
9,M,7,1,1,0.75,0,12.5,19.5,4,39,1.0961658
10,F,9,1,2,1.25,0,11.5,19.25,4,75,-0.12828442
10.166666666666666,M,4.25,0,1,3.75,0,14.5,18.25,2.6666666666666665,89,-0.6193691
10.916666666666666,M,9.25,1,1,0.75,0,11,21,4,5,-0.7891287
9.083333333333334,M,8.75,0,1,3,0,14.5,16,3,51,-0.12828442
10,M,7.75,1,1,1.5,0,10.5,18.25,4.666666666666667,27,0.413664
10.666666666666666,M,7.75,1,1,2.75,1,20,19,2,44,-0.6193691
10.166666666666666,M,7.5,2,1,1.5,0,9,18.5,4,15,-0.6193691
9,M,9,1,1,1,0,9.5,22.5,4,24,-0.3676427
9,F,7.75,3,2,1.25,0,9,20.25,4.333333333333333,72,0.18910469
10.416666666666666,F,8,4,3,1.5,0,9.5,20.75,3.3333333333333335,5,1.0517093
10.75,F,9,1,2,1.5,0,11,19.5,4.666666666666667,27,-1.3770518
9.75,F,6.5,1,2,0.75,0,9,21.5,3.6666666666666665,10,0.413664
9,F,10,1,2,1,0,10.5,21.75,5,13,-1.3770518
10.833333333333334,M,8.666666666666666,1,1,0.75,0,11,21,4.333333333333333,100,-0.7891287
10.416666666666666,M,9.75,1,1,5.25,0,10.5,18.5,4,3,-0.8287912
9.833333333333334,F,4.666666666666667,1,1,2,0,10,18.75,3.3333333333333335,72,1.0961658
10.916666666666666,F,8.25,2,2,1.5,0,15.5,21,4.333333333333333,5,-0.7891287
9.083333333333334,F,5,0,1,2,0,17.5,18,1.6666666666666667,99,-0.03226128
10.5,M,9.5,1,2,1.5,0,12.5,20.75,4.333333333333333,5,0.413664
9,F,7.333333333333333,0,1,0.75,0,14,19,4.666666666666667,73,1.0961658
9.666666666666666,F,9,2,1,3.75,0,18.5,21.75,4.333333333333333,30,-0.7891287
9.166666666666666,F,9,1,2,0.25,0,10,19,4.333333333333333,25,-0.03226128
10.083333333333334,M,5.75,3,2,2.75,0,12,19,3.6666666666666665,40,1.0425177
9.75,M,1.25,3,1,2.25,0,9,21.5,2.3333333333333335,42,-1.3974755
10.5,F,4.75,1,2,3.25,0,11,20,2.3333333333333335,61,0.413664
10.916666666666666,F,9.25,3,3,2,0,10.5,20,4.666666666666667,12,-0.7891287
9.333333333333334,F,5.5,0,1,5.5,0,25,19,3.3333333333333335,63,1.0961658
10.583333333333334,M,9.5,1,2,0.75,0,9,21.5,4.666666666666667,11,-0.8287912
10.333333333333334,M,9,1,2,1,0,14.5,16.5,3,34,1.0425177
10.333333333333334,F,8.5,1,1,5.25,0,11,14.75,3.3333333333333335,37,-0.3676427
10.166666666666666,M,7.5,1,1,1,1,9.5,21,4.333333333333333,47,1.0517093
10.666666666666666,M,7.25,2,1,3,0,15,18.75,4.333333333333333,10,-0.8287912
10.25,M,5.5,2,2,0.5,0,9,21.25,4.333333333333333,24,-1.3974755
10.833333333333334,M,9,3,1,3,0,10,18,4.333333333333333,28,1.0961658
10.5,F,7,1,1,4.5,0,13,18,3.3333333333333335,29,-0.16266835
9.833333333333334,F,8.75,1,2,0,0,9,17.25,5,56,0.18910469
9,F,9,2,2,4,0,13,19,5,36,-0.3676427
9.25,F,6.75,2,2,2,0,9,21.5,4.333333333333333,100,0.18910469
9.833333333333334,M,10,2,3,3.25,0,14,17.75,4.333333333333333,3,-1.3974755
9.25,F,9,3,1,3.25,0,11,20.75,5,43,0.18910469
10.083333333333334,M,5.75,2,1,3.25,0,13,20.75,4,9,0.3220071
9.083333333333334,F,3.75,0,1,2,0,13,23,4,95,1.0961658
10.5,F,8,1,2,0.5,0,15.5,18.5,4.666666666666667,50,-1.1650348
9.583333333333334,M,9,1,1,4,0,13.5,15.25,4.666666666666667,54,-0.03226128
9.333333333333334,M,10,1,1,2.25,0,10,18.25,4.333333333333333,33,-0.8287912
10.75,M,9,1,2,5.5,0,16,18.25,3,14,-0.6193691
